customer_id,gender,age,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST_02928,Female,49,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,43.99,1064.87,No
CUST_02929,Female,36,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,52.44,20,Yes
CUST_02930,Male,36,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,494.71,No
CUST_02931,Female,66,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.34,2095.74,Yes
CUST_02932,Female,49,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.65,357.58,No
CUST_02933,Male,36,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,55.44,938.82,No
CUST_02934,Female,41,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),91.35,3585.13,No
CUST_02935,Female,69,0,Yes,Yes,32,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),53.3,1683.2,No
CUST_02936,Male,41,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.87,663.43,No
CUST_02937,Female,34,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),76.99,1942.55,No
CUST_02938,Female,34,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,66.64,1157.17,Yes
CUST_02939,Female,36,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.17,359.61,Yes
CUST_02940,Male,36,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.03,508.54,No
CUST_02941,Male,25,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,52.76,1814.6,No
CUST_02942,Female,28,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,66.03,2538.42,No
CUST_02943,Male,32,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,28.96,1064.69,Yes
CUST_02944,Female,53,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,667.79,No
CUST_02945,Female,39,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,58.74,1253.81,Yes
CUST_02946,Male,41,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,40.2,226.18,No
CUST_02947,Female,64,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.39,412.44,Yes
CUST_02948,Male,64,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.63,417.39,No
CUST_02949,Male,40,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,75.4,4006.84,Yes
CUST_02950,Female,35,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.83,1240.07,No
CUST_02951,Female,32,0,No,Yes,24,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),48.54,1214.29,No
CUST_02952,Female,55,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,38.21,1599.59,Yes
CUST_02953,Female,41,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,84.9,2806.97,No
CUST_02954,Male,39,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.31,302.11,No
CUST_02955,Female,32,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,62.8,746.73,Yes
CUST_02956,Female,33,1,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,57.48,1379.7,No
CUST_02957,Female,49,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.72,320.23,Yes
CUST_02958,Female,25,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),55.92,788.75,Yes
CUST_02959,Male,59,1,No,No,40,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),51.36,2152.99,No
CUST_02960,Female,36,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.7,510.21,Yes
CUST_02961,Male,42,1,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,81.42,1655.62,No
CUST_02962,Male,24,0,No,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.77,20,No
CUST_02963,Male,44,0,No,No,43,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.4,1718.41,No
CUST_02964,Female,40,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.15,597.04,Yes
CUST_02965,Female,44,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),50.5,619.08,No
CUST_02966,Female,67,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.0,806.84,No
CUST_02967,Female,47,1,No,Yes,44,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,34.01,1477.93,Yes
CUST_02968,Female,33,1,No,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.99,480.5,Yes
CUST_02969,Female,34,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.55,1336.18,Yes
CUST_02970,Male,53,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,860.92,No
CUST_02971,Male,64,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,45.08,519.46,Yes
CUST_02972,Male,49,0,No,No,23,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),53.3,1302.24,No
CUST_02973,Female,55,1,No,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),51.15,1852.27,Yes
CUST_02974,Female,54,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,34.92,994.21,No
CUST_02975,Male,66,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),52.93,2654.82,No
CUST_02976,Male,18,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),75.83,2313.38,Yes
CUST_02977,Female,55,0,No,Yes,58,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),37.45,2170.76,No
CUST_02978,Male,59,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,52.5,1881.76,No
CUST_02979,Female,24,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.88,968.6,Yes
CUST_02980,Female,31,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.96,71.75,Yes
CUST_02981,Male,32,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),74.35,4314.59,Yes
CUST_02982,Male,34,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.41,199.9,Yes
CUST_02983,Female,37,1,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.47,960.42,Yes
CUST_02984,Female,48,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,53.71,1343.53,No
CUST_02985,Female,57,1,No,Yes,3,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,70.08,219.6,Yes
CUST_02986,Female,61,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.39,1249.43,Yes
CUST_02987,Male,32,0,No,No,47,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),63.83,2886.98,No
CUST_02988,Male,32,0,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.0,604.06,No
CUST_02989,Female,64,0,No,Yes,48,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,32.6,1642.86,No
CUST_02990,Female,54,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),62.61,738.79,No
CUST_02991,Male,46,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),41.87,893.89,No
CUST_02992,Female,52,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.7,873.57,No
CUST_02993,Female,44,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.78,1125.57,Yes
CUST_02994,Male,52,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),64.07,1575.28,No
CUST_02995,Male,39,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.25,3885.7,Yes
CUST_02996,Female,49,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,40.28,1150.7,No
CUST_02997,Male,22,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,66.1,443.54,Yes
CUST_02998,Male,34,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),55.5,863.07,No
CUST_02999,Male,34,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.93,20,Yes
CUST_03000,Female,39,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.43,526.56,Yes
CUST_03001,Female,31,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.0,1374.64,No
CUST_03002,Female,36,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,54.88,697.74,Yes
CUST_03003,Male,22,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,57.81,966.96,No
CUST_03004,Female,53,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.24,249.02,No
CUST_03005,Female,43,1,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,492.79,Yes
CUST_03006,Female,19,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.51,1106.06,Yes
CUST_03007,Female,32,0,Yes,No,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.47,20,Yes
CUST_03008,Male,50,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),55.48,214.79,No
CUST_03009,Female,36,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.71,968.39,Yes
CUST_03010,Male,34,1,No,Yes,18,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.2,1418.72,Yes
CUST_03011,Female,43,0,Yes,Yes,12,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),32.66,323.16,No
CUST_03012,Male,50,0,Yes,Yes,36,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),53.41,1937.09,No
CUST_03013,Male,23,1,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),46.8,432.72,Yes
CUST_03014,Male,53,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,720.37,Yes
CUST_03015,Female,32,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,39.29,1438.67,No
CUST_03016,Male,44,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,57.8,605.18,Yes
CUST_03017,Female,44,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,55.49,739.46,No
CUST_03018,Male,37,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,53.04,3106.0,No
CUST_03019,Male,29,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.9,2084.99,Yes
CUST_03020,Female,40,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),63.52,2151.45,No
CUST_03021,Male,69,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.79,1170.86,Yes
CUST_03022,Male,24,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.3,257.78,Yes
CUST_03023,Female,70,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,32.9,408.64,No
CUST_03024,Male,41,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.61,552.14,Yes
CUST_03025,Male,45,0,No,Yes,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.49,300.79,Yes
CUST_03026,Male,28,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,59.95,1912.02,No
CUST_03027,Female,33,1,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.97,1133.59,Yes
CUST_03028,Female,37,0,Yes,No,33,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),30.04,977.56,No
CUST_03029,Female,29,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.48,1033.04,No
CUST_03030,Female,41,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.04,278.3,Yes
CUST_03031,Male,38,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.5,2510.28,Yes
CUST_03032,Male,72,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,71.85,1109.56,Yes
CUST_03033,Female,27,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.09,204.02,No
CUST_03034,Male,46,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,80.05,996.43,Yes
CUST_03035,Male,48,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.88,388.68,Yes
CUST_03036,Male,28,1,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,71.29,152.76,Yes
CUST_03037,Male,55,0,No,No,21,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,36.76,874.02,Yes
CUST_03038,Female,39,1,No,Yes,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.41,361.86,Yes
CUST_03039,Male,18,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.82,175.66,Yes
CUST_03040,Female,54,1,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.77,1311.2,No
CUST_03041,Male,28,1,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),51.9,1484.41,No
CUST_03042,Female,29,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,87.71,702.2,Yes
CUST_03043,Male,55,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),30.09,307.62,No
CUST_03044,Male,39,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,44.93,1031.6,Yes
CUST_03045,Female,58,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,49.45,3509.76,No
CUST_03046,Female,63,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.68,1566.24,Yes
CUST_03047,Male,35,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,50.95,1857.89,No
CUST_03048,Male,56,1,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,45.99,1743.06,No
CUST_03049,Male,33,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,56.24,1246.08,Yes
CUST_03050,Male,78,1,No,No,69,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,34.34,2300.14,Yes
CUST_03051,Male,34,0,No,Yes,25,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),58.6,1413.32,Yes
CUST_03052,Male,60,0,No,No,53,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.98,2847.52,No
CUST_03053,Male,57,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,51.81,1427.69,Yes
CUST_03054,Male,49,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),61.88,2858.05,No
CUST_03055,Female,34,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,20.54,605.69,No
CUST_03056,Female,42,0,No,No,9,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,68.04,685.14,No
CUST_03057,Female,18,0,No,Yes,36,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),42.57,1532.66,Yes
CUST_03058,Male,48,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.92,1048.92,No
CUST_03059,Male,50,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.48,813.41,Yes
CUST_03060,Female,47,0,No,No,46,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),42.1,1953.84,Yes
CUST_03061,Male,18,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.46,136.3,Yes
CUST_03062,Male,26,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.84,1543.9,Yes
CUST_03063,Female,33,0,No,No,5,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.39,389.61,No
CUST_03064,Female,49,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.86,177.14,No
CUST_03065,Female,49,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1036.24,No
CUST_03066,Male,42,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),37.25,2620.77,No
CUST_03067,Male,54,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.94,189.9,Yes
CUST_03068,Female,29,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,33.87,272.59,No
CUST_03069,Male,54,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.64,3029.6,No
CUST_03070,Female,52,0,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,39.24,1585.4,Yes
CUST_03071,Female,50,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,25.91,842.5,Yes
CUST_03072,Female,42,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,48.95,2034.68,Yes
CUST_03073,Male,72,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,54.86,2126.78,Yes
CUST_03074,Male,52,0,Yes,No,30,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.23,1449.3,Yes
CUST_03075,Female,30,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),46.59,701.5,No
CUST_03076,Female,48,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.0,956.35,No
CUST_03077,Female,56,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.42,465.89,Yes
CUST_03078,Male,36,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,83.32,1875.14,Yes
CUST_03079,Male,61,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.26,1130.0,No
CUST_03080,Female,50,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,68.73,1343.29,Yes
CUST_03081,Female,18,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.51,548.12,Yes
CUST_03082,Female,49,0,No,No,4,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),39.24,105.29,Yes
CUST_03083,Male,38,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),67.95,2969.58,No
CUST_03084,Female,53,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.3,606.37,No
CUST_03085,Female,59,0,No,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,73.97,5121.01,No
CUST_03086,Female,47,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.43,554.05,Yes
CUST_03087,Male,69,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,29.77,555.12,No
CUST_03088,Male,42,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.5,496.09,No
